Age,Family_Income,Study_Hours_per_Day,Attendance_Rate,Assignment_Delay_Days,Travel_Time_Minutes,Stress_Index,GPA,Semester_GPA,CGPA,Semester,Parental_Education,GPA_Trend,Time_Pressure,Income_Study_Ratio,Gender_Male,Internet_Access_Yes,Part_Time_Job_Yes,Scholarship_Yes
19.2,-0.5019884307010715,3.71,94.4,1,18.9,8.3,2.96,2.64,2.63,3,3,0.010000000000000231,78.9,5928.450106157113,True,True,False,False
23.6,-0.31809601011251626,4.25,84.1,0,30.3,6.6,0.58,0.05,0.12,3,1,-0.06999999999999999,30.3,6016.190476190476,True,True,False,True
22.7,-0.64590860476082,6.44,78.7,0,31.7,5.7,2.59,2.43,2.36,4,4,0.07000000000000028,31.7,3367.876344086021,True,True,False,False
17.0,-0.6487709389971793,1.46,74.8,2,45.1,5.5,0.92,0.93,0.95,3,3,-0.019999999999999907,165.1,10162.60162601626,True,True,False,False
17.0,0.012629135162258399,5.78,72.1,2,35.2,4.3,3.59,3.95,3.95,1,2,0.0,155.2,5629.941002949852,True,True,True,False
18.0,0.2773699438304351,3.71,76.3,1,18.4,2.2,2.59,2.47,2.41,2,2,0.06000000000000005,78.4,9223.566878980891,True,True,True,True
18.5,-0.33155400266241597,3.74,80.8,0,5.9,8.9,1.31,1.6,1.6,1,1,0.0,5.9,6606.962025316456,False,True,False,False
18.9,0.21033106303149432,4.33,91.5,0,36.7,6.3,3.61,3.29,3.33,2,2,-0.040000000000000036,36.7,7900.187617260788,False,True,False,True
20.7,-0.6487709389971793,3.5,91.0,0,51.7,4.7,2.49,2.46,2.44,4,1,0.020000000000000018,51.7,5555.555555555556,True,True,False,False
20.7,-0.41330628576404566,4.69,83.4,2,5.7,4.4,3.52,3.58,3.61,4,2,-0.029999999999999805,125.7,5217.750439367311,True,True,False,False
23.7,-0.5116801939926037,5.14,73.1,1,9.5,4.5,4.0,4.0,4.0,1,2,0.0,69.5,4516.28664495114,False,True,False,True
18.7,-0.6487709389971793,4.1,74.9,2,25.4,6.6,0.0,0.14,0.17,2,2,-0.03,145.4,4901.9607843137255,False,True,False,False
21.2,-0.6487709389971793,6.25,67.8,4,22.2,5.2,1.66,2.09,2.04,2,3,0.04999999999999982,262.2,3448.2758620689656,True,True,False,True
17.0,-0.6487709389971793,4.83,89.6,1,38.4,5.1,3.98,3.8,3.82,2,3,-0.020000000000000018,98.4,4288.164665523156,True,True,False,False
20.5,-0.38834873987859725,6.91,68.5,3,37.3,4.6,3.31,3.01,3.1,4,4,-0.0900000000000003,217.3,3816.182048040455,False,True,False,False
23.6,-0.17638535721767656,6.1,92.8,1,14.7,5.5,3.99,4.0,4.0,1,4,0.0,74.7,4846.056338028169,False,True,True,False
24.7,-0.2622553843084547,4.73,75.7,1,36.7,4.3,1.89,1.64,1.67,4,2,-0.030000000000000027,96.7,5706.282722513089,False,True,False,True
22.9,0.3309508320794762,4.47,84.3,1,42.6,1.9,3.61,3.72,3.74,4,2,-0.020000000000000018,102.6,8137.111517367459,True,True,True,False
22.7,-0.6487709389971793,3.11,91.9,1,27.9,7.8,1.19,1.16,1.07,4,3,0.08999999999999986,87.9,6082.725060827252,False,True,False,True
24.5,-0.514994475739967,3.58,83.8,2,5.0,7.6,1.03,1.24,1.24,1,1,0.0,125.0,6040.174672489083,True,True,False,True
22.8,-0.39849245068113365,3.03,64.2,2,28.2,4.8,2.71,2.61,2.61,1,2,0.0,148.2,7440.198511166254,False,True,False,False
23.3,-0.6487709389971793,4.59,80.0,1,34.9,4.5,2.4,2.67,2.66,4,5,0.009999999999999787,94.9,4472.27191413238,True,True,True,False
21.5,-0.6487709389971793,4.8,92.5,0,54.7,5.5,3.42,3.56,3.53,4,3,0.03000000000000025,54.7,4310.344827586207,True,True,True,False
23.3,0.17628435053585248,3.52,77.9,1,10.0,3.2,2.12,2.32,2.25,2,1,0.06999999999999984,70.0,9165.929203539823,True,True,True,True
19.2,-0.6487709389971793,3.8,87.2,5,56.2,4.5,2.85,2.55,2.55,1,2,0.0,356.2,5208.333333333334,False,True,True,True
19.8,-0.6487709389971793,4.31,73.8,1,28.5,5.0,2.76,2.35,2.3,2,3,0.050000000000000266,88.5,4708.097928436911,False,True,False,False
22.7,-0.6487709389971793,4.42,92.4,1,32.9,6.7,3.38,2.88,2.88,1,1,0.0,92.9,4612.546125461255,True,True,False,False
23.6,2.8681841588564674,5.64,84.3,1,16.4,4.1,3.57,3.61,3.55,4,4,0.06000000000000005,76.4,14312.65060240964,False,True,True,False
17.3,-0.0861465041871922,0.67,75.7,1,16.2,5.7,1.49,1.7,1.74,3,3,-0.040000000000000036,76.2,21679.041916167665,False,True,True,True
17.7,0.9654349211391144,2.78,78.1,1,26.2,6.9,3.18,2.74,2.68,3,3,0.06000000000000005,86.2,15117.724867724868,True,True,True,False
18.6,-0.6487709389971793,3.69,74.3,1,32.1,6.4,2.33,2.66,2.66,1,2,0.0,92.1,5330.490405117272,True,True,False,False
21.4,-0.3258293341896974,5.82,85.9,2,26.5,2.4,1.39,1.11,1.08,2,2,0.030000000000000027,146.5,4608.651026392961,True,True,False,False
22.1,-0.28841812355658064,1.49,75.1,1,22.7,3.6,2.96,2.94,2.94,1,1,0.0,82.7,12922.088353413654,False,True,False,False
21.6,-0.10909539446817794,4.45,86.7,2,54.4,6.1,1.88,2.2,2.24,2,1,-0.040000000000000036,174.4,6559.082568807339,False,True,False,False
20.9,0.5085662039040857,3.66,83.1,1,43.5,5.5,2.24,2.28,2.26,3,2,0.020000000000000018,103.5,10310.515021459227,True,True,False,False
19.6,-0.5907207920282088,2.79,81.1,2,28.9,9.1,0.09,0.0,0.06,2,1,-0.06,148.9,6901.31926121372,False,True,True,False
20.7,0.34686942774484264,4.56,78.2,3,13.3,4.0,0.2,0.73,0.71,4,2,0.020000000000000018,193.3,8062.410071942447,False,True,False,False
24.2,-0.6487709389971793,3.65,79.2,2,35.1,6.9,1.72,1.93,1.94,4,1,-0.010000000000000009,155.1,5376.344086021505,False,True,False,False
19.7,-0.6487709389971793,5.23,74.9,1,12.7,8.5,2.94,2.75,2.75,4,5,0.0,72.7,4012.8410914927767,False,True,False,False
21.0,-0.07750928508800284,3.12,76.3,1,35.5,3.4,4.0,3.82,3.86,3,5,-0.040000000000000036,95.5,8829.126213592233,False,True,False,True
19.9,-0.44117638227596484,2.48,79.7,2,46.9,3.4,1.73,1.84,1.82,2,2,0.020000000000000018,166.9,8371.83908045977,False,True,False,True
21.5,0.7591459905608007,3.85,78.0,3,14.6,5.5,0.5,0.0,0.0,1,3,0.0,194.6,10935.463917525774,True,True,False,False
17.1,0.3667049018389113,6.09,97.4,2,38.1,3.0,3.36,3.55,3.47,3,1,0.07999999999999963,158.1,6378.279266572637,False,True,True,True
18.5,-0.6487709389971793,4.05,79.1,1,32.2,5.8,2.56,2.38,2.38,1,1,0.0,92.2,4950.495049504951,True,True,False,True
24.7,0.05240051613061879,4.99,78.4,1,31.2,5.0,0.87,0.74,0.81,2,1,-0.07000000000000006,91.2,6504.674457429048,True,True,False,True
23.5,1.7741698838858873,3.55,86.4,0,8.0,8.1,0.54,0.68,0.7,2,1,-0.019999999999999907,8.0,16098.9010989011,True,True,False,False
18.2,1.5563311835819134,4.6,74.6,2,19.5,3.5,2.54,2.6,2.6,1,2,0.0,139.5,12305.714285714286,True,True,False,False
26.4,0.011373725409469244,4.34,93.5,2,13.0,6.4,0.26,0.41,0.41,1,3,0.0,133.0,7143.445692883895,False,False,True,False
26.7,-0.6487709389971793,3.29,87.0,1,22.8,9.0,0.85,0.52,0.54,4,1,-0.020000000000000018,82.8,5827.505827505827,False,True,True,True
21.2,3.46560855201377,1.58,83.1,0,32.5,6.5,1.2,1.51,1.48,4,2,0.030000000000000027,32.5,41446.8992248062,True,True,False,False
23.4,1.3904664470434103,3.95,57.9,4,23.3,4.9,3.92,4.0,4.0,1,2,0.0,263.3,13254.343434343435,False,True,False,True
21.4,-0.49149320516775413,4.61,87.1,4,40.2,1.5,3.77,4.0,3.99,2,2,0.009999999999999787,280.2,5014.616755793226,False,True,False,False
23.9,-0.17804249809135825,2.72,74.3,1,34.2,4.6,3.83,4.0,4.0,3,1,0.0,94.2,9240.322580645161,True,True,False,True
19.5,-0.6487709389971793,4.8,68.2,1,30.9,6.2,4.0,3.77,3.71,3,2,0.06000000000000005,90.9,4310.344827586207,True,True,True,False
22.0,0.40396546330169336,4.43,80.7,3,37.0,7.7,2.34,2.16,2.15,4,1,0.010000000000000231,217.0,8464.825046040516,False,True,True,False
21.7,-0.6487709389971793,5.38,87.0,1,32.7,3.9,2.92,3.16,3.12,3,2,0.040000000000000036,92.7,3918.4952978056426,False,True,False,False
21.8,0.18577524826693848,5.93,85.3,1,36.3,4.4,4.0,3.95,4.0,3,2,-0.04999999999999982,96.3,6005.627705627706,False,True,False,True
23.6,1.0202712191409447,4.28,97.4,5,26.7,6.2,4.0,3.94,3.86,2,1,0.08000000000000007,326.7,11029.734848484848,False,True,False,False
25.5,-0.272750609841772,3.58,79.5,2,31.6,5.5,1.53,1.58,1.58,1,5,0.0,151.6,7093.4497816593885,True,True,False,True
21.6,3.378432898780091,3.88,77.8,2,42.3,3.8,3.08,3.08,3.05,4,3,0.03000000000000025,162.3,21556.762295081968,True,False,False,True
18.2,0.01820315446464224,3.87,95.3,2,17.2,7.5,2.22,2.03,2.03,1,1,0.0,137.2,7860.780287474333,False,True,False,False
18.6,-0.3613323219985747,2.55,82.0,5,48.1,6.1,2.88,2.6,2.67,3,1,-0.06999999999999984,348.1,8654.647887323945,True,True,False,False
20.6,1.1970329123336576,4.45,85.6,0,30.0,4.2,1.54,1.59,1.59,1,3,0.0,30.0,11331.559633027522,True,True,False,False
19.4,0.9639284294357675,3.97,83.6,1,33.6,5.1,3.58,3.95,3.99,4,4,-0.040000000000000036,93.6,11491.951710261568,False,True,False,True
22.1,-0.05235087364210819,1.67,84.0,0,32.8,5.2,1.4,1.54,1.51,3,3,0.030000000000000027,32.8,13811.610486891386,True,True,True,False
22.8,-0.6487709389971793,3.51,86.7,3,22.2,4.1,1.1,0.89,0.89,1,3,0.0,202.2,5543.237250554324,False,True,False,True
24.0,2.9122239329843107,3.19,71.9,2,37.6,8.8,1.58,1.54,1.54,1,5,0.0,157.6,22890.930787589503,False,True,False,False
17.0,-0.6487709389971793,3.26,61.0,4,24.4,2.0,2.43,2.88,2.91,3,3,-0.03000000000000025,264.4,5868.544600938967,False,True,True,False
21.6,-0.5340264875922507,4.12,96.4,2,29.0,6.1,1.33,1.4,1.4,1,3,0.0,149.0,5329.1015625,False,True,False,False
20.9,-0.5266446782458505,3.17,83.4,2,26.8,6.6,2.3,2.29,2.35,3,1,-0.06000000000000005,146.8,6578.417266187051,False,True,False,False
21.8,-0.6487709389971793,2.63,82.1,3,27.1,2.7,0.69,0.19,0.19,3,5,0.0,207.1,6887.052341597796,False,True,True,True
17.0,-0.6487709389971793,1.99,79.4,1,23.3,5.0,2.84,2.22,2.22,1,1,0.0,83.3,8361.204013377926,False,True,True,True
22.0,0.6191426949297543,3.7,80.0,3,44.0,6.3,1.37,1.26,1.27,4,3,-0.010000000000000009,224.0,10691.27659574468,False,True,True,False
20.9,0.7408672245601906,2.07,88.2,2,5.0,5.9,3.45,3.3,3.33,4,1,-0.03000000000000025,125.0,17157.328990228012,False,True,False,False
18.5,-0.6487709389971793,2.62,71.4,1,34.5,3.5,3.62,3.71,3.73,3,2,-0.020000000000000018,94.5,6906.077348066298,False,True,False,True
21.7,-0.6487709389971793,3.28,80.4,1,40.4,4.7,4.0,4.0,4.0,2,3,0.0,100.4,5841.121495327104,False,True,False,True
17.3,-0.11833521024870611,3.79,79.3,3,39.4,6.0,0.66,0.79,0.84,4,3,-0.04999999999999993,219.4,7424.425887265135,True,True,True,False
17.6,1.8858009191038987,2.76,72.2,3,41.5,7.8,0.94,1.21,1.19,4,3,0.020000000000000018,221.5,20072.606382978724,True,True,True,False
22.2,-0.6487709389971793,3.03,80.6,3,50.8,8.4,0.76,0.75,0.81,4,3,-0.06000000000000005,230.8,6203.473945409431,False,False,True,False
18.8,0.9442938209021451,3.32,79.9,2,15.4,6.9,2.08,2.22,2.17,4,1,0.050000000000000266,135.4,13130.555555555555,False,False,True,True
20.2,0.0952350968957847,4.59,70.8,1,44.8,4.4,1.84,1.85,1.84,3,1,0.010000000000000009,104.8,7122.719141323792,False,True,True,False
18.1,-0.6289354649031107,4.63,82.3,2,33.0,6.1,3.22,3.23,3.28,4,3,-0.04999999999999982,153.0,4510.657193605684,False,True,False,False
25.7,-0.6383761462440851,3.55,88.1,0,14.9,7.5,1.85,1.56,1.52,2,1,0.040000000000000036,14.9,5540.0,False,True,False,False
20.0,-0.6487709389971793,2.1,74.4,0,46.7,7.1,1.85,1.99,2.01,4,3,-0.019999999999999796,46.7,8064.516129032258,False,False,False,True
23.0,0.765824770445639,3.3,58.0,2,34.6,5.2,1.9,2.0,1.96,3,1,0.040000000000000036,154.6,12365.116279069767,True,True,False,False
17.0,-0.6487709389971793,3.06,85.5,2,27.3,3.4,3.79,3.24,3.32,2,1,-0.07999999999999963,147.3,6157.635467980294,True,True,False,True
21.5,1.5969060267920587,3.16,67.4,2,5.0,2.8,3.31,3.26,3.26,1,1,0.0,125.0,16759.615384615383,True,True,True,False
21.1,-0.38573748759279586,4.99,69.1,2,30.8,5.8,2.71,2.89,2.89,1,2,0.0,150.8,5048.080133555926,False,True,False,False
21.7,2.937432560820317,4.2,81.5,1,14.7,6.7,0.23,0.2,0.22,3,2,-0.01999999999999999,74.7,18541.346153846152,False,True,False,True
18.8,0.7154577311637381,4.0,83.2,1,32.3,4.1,2.66,2.44,2.46,4,5,-0.020000000000000018,92.3,10433.4,True,True,True,True
22.0,-0.6487709389971793,3.74,65.9,1,20.2,6.2,1.71,1.39,1.35,4,2,0.039999999999999813,80.2,5274.261603375528,False,True,True,False
20.2,-0.6487709389971793,2.44,91.5,2,11.7,2.9,3.73,3.62,3.59,2,1,0.03000000000000025,131.7,7267.441860465116,True,True,True,True
23.1,0.44534376875362386,3.17,71.8,0,19.9,9.1,1.82,1.78,1.71,2,2,0.07000000000000006,19.9,11220.143884892086,True,True,False,True
21.2,-0.1943126084875057,3.32,83.9,2,16.6,4.4,1.87,1.39,1.4,3,3,-0.010000000000000009,136.6,7881.944444444444,True,True,True,False
17.6,0.05009056218548674,3.63,63.8,0,11.8,6.1,3.74,3.69,3.65,2,2,0.040000000000000036,11.8,8405.399568034558,True,True,True,False
22.3,-0.6487709389971793,6.86,83.1,1,16.9,3.8,3.6,3.58,3.65,4,1,-0.06999999999999984,76.9,3180.6615776081426,True,True,True,False
19.4,-0.6487709389971793,5.68,97.1,2,17.5,7.0,3.34,3.24,3.24,1,2,0.0,137.5,3742.5149700598804,True,True,False,True
26.2,-0.11391616791888828,4.57,90.3,1,6.3,5.3,1.55,1.53,1.53,1,3,0.0,66.3,6400.538599640933,True,True,False,False
19.8,-0.13671440902953932,3.6,83.2,1,16.0,6.7,0.71,0.83,0.78,3,2,0.04999999999999993,76.0,7651.521739130435,True,True,True,False
22.9,-0.2883176907763575,2.57,80.3,5,18.7,6.0,2.6,2.86,2.79,3,3,0.06999999999999984,318.7,9013.44537815126,True,True,True,True
20.1,-0.6487709389971793,5.91,66.9,3,28.9,8.2,0.7,0.39,0.33,4,1,0.06,208.9,3617.94500723589,True,True,False,True
18.4,-0.2809358814299573,3.87,78.0,0,28.8,5.1,1.96,1.62,1.62,4,4,0.0,28.8,6637.577002053388,False,False,True,False
22.3,-0.19230395288304303,3.7,88.0,2,23.5,5.9,3.84,3.68,3.68,4,1,0.0,143.5,7253.191489361702,False,True,False,True
24.2,-0.6487709389971793,3.64,71.9,2,8.1,3.9,4.0,4.0,4.0,2,1,0.0,128.1,5387.931034482758,True,True,False,True
23.6,-0.24478008054962966,6.36,71.3,1,28.8,5.8,1.97,1.83,1.88,3,3,-0.04999999999999982,88.8,4489.809782608695,False,True,False,False
21.8,-0.3948266542029893,4.34,79.7,1,30.0,5.9,2.3,2.4,2.43,3,1,-0.03000000000000025,90.0,5628.651685393259,False,True,True,True
20.5,-0.3709738688999954,5.11,85.6,0,28.3,6.4,3.06,3.67,3.67,1,1,0.0,28.3,4997.054009819967,True,True,False,True
19.5,-0.21173769585621913,5.55,93.5,2,31.3,4.3,2.99,2.45,2.44,2,5,0.010000000000000231,151.3,5145.496183206107,False,True,False,False
22.6,-0.5894653822754197,3.42,71.7,1,5.0,3.7,1.74,2.04,2.09,3,3,-0.04999999999999982,65.0,5923.303167420814,False,True,True,True
24.0,-0.023275583767511397,3.59,74.2,0,34.3,6.2,2.07,1.57,1.57,2,1,0.0,34.3,8160.348583877996,True,True,True,False
20.6,-0.4084855123133353,4.027431865828092,82.7,2,36.0,5.515947888589398,2.57,2.03,2.03,1,3,0.0,156.0,5924.496004103275,True,True,True,False
17.9,-0.10668500774282276,4.46,78.6,1,37.6,5.5,3.82,4.0,3.89,4,2,0.10999999999999988,97.6,6555.860805860806,True,True,False,False
22.2,0.09915197532448687,1.74,89.8,3,28.9,7.0,1.43,1.77,1.72,3,3,0.050000000000000044,208.9,14559.854014598539,False,True,False,False
21.2,0.10111041453883794,4.35,66.8,1,35.0,7.8,2.37,2.7,2.64,3,2,0.06000000000000005,95.0,7464.112149532711,True,True,False,False
20.1,-0.6487709389971793,4.73,86.1,1,44.7,1.7,2.36,2.2,2.16,2,1,0.040000000000000036,104.7,4363.001745200698,True,True,False,False
21.6,-0.6487709389971793,5.35,84.1,6,13.1,2.3,2.8,2.73,2.73,1,2,0.0,373.1,3937.0078740157483,True,False,False,False
18.5,-0.6487709389971793,3.73,76.3,3,32.8,4.0,2.14,2.56,2.56,2,1,0.0,212.8,5285.4122621564475,False,False,False,True
17.7,-0.2981098868481129,1.55,69.6,3,52.4,5.5,3.47,2.58,2.58,1,1,0.0,232.4,12542.352941176472,True,True,False,False
19.9,0.26903402307191515,4.15,75.9,2,31.5,7.4,2.34,2.45,2.45,3,1,0.0,151.5,8403.300970873786,False,True,False,True
22.5,-0.6476159620246132,3.6,77.6,3,51.5,4.5,1.88,2.15,2.16,3,2,-0.010000000000000231,231.5,5439.782608695653,False,True,False,False
23.1,2.4725292211674375,4.54,72.8,1,30.1,6.4,1.14,0.96,0.94,3,2,0.020000000000000018,90.1,15732.31046931408,True,True,False,True
23.7,-0.6487709389971793,3.78,84.4,1,30.9,3.6,2.36,2.39,2.36,3,3,0.03000000000000025,90.9,5230.125523012553,False,True,False,True
22.8,2.008579992926678,3.32,72.7,3,33.7,5.2,0.5,0.79,0.84,2,1,-0.04999999999999993,213.7,18036.574074074073,True,True,True,False
19.3,-0.4084855123133353,4.027431865828092,77.5,4,21.8,5.515947888589398,3.78,3.66,3.68,3,2,-0.020000000000000018,261.8,5924.496004103275,False,True,True,False
21.0,-0.6487709389971793,4.49,57.0,3,34.2,5.5,3.44,3.52,3.52,3,1,0.0,214.2,4553.734061930783,True,True,False,False
21.0,-0.6487709389971793,3.64,81.9,0,35.9,7.2,2.22,2.25,2.23,2,1,0.020000000000000018,35.9,5387.931034482758,True,True,False,False
22.0,0.5850959824341124,2.83,85.3,2,18.7,4.6,2.3,2.42,2.37,2,3,0.04999999999999982,138.7,12942.819843342037,True,True,True,False
19.3,-0.6487709389971793,6.32,84.2,1,15.4,4.3,3.07,2.75,2.75,1,2,0.0,75.4,3415.3005464480875,False,True,False,True
17.0,0.44870826689109883,4.8,79.2,1,15.7,3.5,4.0,4.0,3.91,4,3,0.08999999999999986,75.7,8078.448275862069,False,True,False,False
21.1,-0.6487709389971793,2.07,90.5,1,17.6,5.2,1.54,1.44,1.41,3,2,0.030000000000000027,77.6,8143.322475570033,True,True,False,False
17.0,-0.6487709389971793,4.43,81.1,3,39.4,5.6,1.77,2.25,2.26,3,1,-0.009999999999999787,219.4,4604.051565377533,True,True,True,False
22.1,0.7090300332294577,5.99,79.3,2,49.4,3.4,2.55,2.62,2.62,4,1,0.0,169.4,7444.778254649499,False,True,True,False
18.9,2.3418661740971425,5.36,83.1,2,23.1,4.8,3.59,3.51,3.49,3,2,0.019999999999999574,143.1,13294.811320754716,False,True,False,False
21.1,-0.4084855123133353,4.027431865828092,79.3,0,20.8,5.515947888589398,1.16,1.15,1.17,3,2,-0.020000000000000018,20.8,5924.496004103275,False,True,False,True
22.5,-0.18743296304222112,3.45,88.9,1,49.9,1.6,3.08,2.8,2.82,2,1,-0.020000000000000018,109.9,7682.471910112359,True,True,True,True
21.9,1.3368353424042576,6.76,78.8,2,24.4,6.8,2.74,2.61,2.62,3,1,-0.010000000000000231,144.4,8317.139175257733,True,True,False,False
19.9,-0.6487709389971793,1.8,70.5,0,12.1,5.7,2.0,1.77,1.71,2,3,0.06000000000000005,12.1,8928.57142857143,True,True,False,False
19.1,0.7635650328906185,1.63,88.4,1,24.0,4.0,3.38,3.28,3.31,2,1,-0.03000000000000025,84.0,20199.61977186312,True,True,True,False
19.7,-0.6487709389971793,4.24,76.4,1,5.0,4.3,2.48,2.65,2.65,1,3,0.0,65.0,4770.992366412213,False,True,False,False
23.7,0.3098599482326184,5.44,85.0,4,12.4,7.6,1.81,1.08,1.08,1,2,0.0,252.4,6846.273291925466,True,True,False,True
19.9,1.9132692844949255,3.51,91.3,0,20.1,6.5,2.76,2.77,2.79,4,2,-0.020000000000000018,20.1,16855.875831485588,True,True,False,True
24.9,1.173129910640552,3.04,78.0,2,36.3,5.1,2.33,2.27,2.27,1,5,0.0,156.3,15168.564356435643,True,True,False,True
21.1,-0.6487709389971793,6.14,81.8,2,37.0,5.8,2.56,3.0,3.01,2,2,-0.009999999999999787,157.0,3501.40056022409,False,True,False,False
20.1,-0.1102001550506324,3.72,84.0,4,38.9,4.6,4.0,4.0,4.0,1,1,0.0,278.9,7568.855932203389,True,True,False,False
22.5,-0.3339141729976596,2.51,82.8,2,31.2,10.0,0.0,0.46,0.44,4,1,0.020000000000000018,151.2,8908.83190883191,True,True,False,False
18.1,-0.4084855123133353,4.027431865828092,66.1,2,11.4,5.515947888589398,2.05,1.84,1.84,1,3,0.0,131.4,5924.496004103275,True,False,True,False
22.5,-0.6487709389971793,3.12,96.6,4,40.1,5.7,1.67,1.31,1.31,1,1,0.0,280.1,6067.961165048543,True,True,True,True
25.4,-0.6487709389971793,5.96,90.1,0,46.1,8.0,4.0,4.0,4.0,3,3,0.0,46.1,3591.9540229885056,True,True,False,False
23.0,-0.6487709389971793,2.93,86.7,1,49.4,7.6,2.13,2.49,2.54,4,2,-0.04999999999999982,109.4,6361.323155216285,True,True,False,False
20.7,-0.4084855123133353,4.027431865828092,85.1,1,24.7,5.515947888589398,3.56,3.52,3.44,4,2,0.08000000000000007,84.7,5924.496004103275,True,True,False,False
21.2,0.17603326858529464,1.33,77.0,4,45.9,4.7,1.03,0.82,0.82,1,1,0.0,285.9,17778.969957081543,True,True,True,False
18.9,-0.4084855123133353,4.027431865828092,82.5,3,29.9,5.515947888589398,1.34,1.06,0.98,3,1,0.08000000000000007,209.9,5924.496004103275,False,True,True,True
20.3,2.6148926871337275,3.42,87.2,3,26.3,3.6,1.47,1.53,1.47,3,4,0.06000000000000005,206.3,20360.180995475115,False,True,True,False
23.5,0.8038887941502062,5.34,91.3,1,23.7,4.1,3.06,3.02,3.0,3,1,0.020000000000000018,83.7,8505.993690851736,True,True,False,True
21.6,2.010387782970694,6.96,65.8,1,22.8,6.3,2.57,2.64,2.66,2,4,-0.020000000000000018,82.8,9793.21608040201,True,True,False,False
21.3,6.436108892673354,4.49,64.0,0,64.3,1.6,4.0,4.0,3.95,2,3,0.04999999999999982,64.3,30252.64116575592,False,True,False,False
23.1,-0.6487709389971793,4.7,89.1,2,15.6,3.9,4.0,3.83,3.73,4,3,0.10000000000000009,135.6,4385.964912280701,False,True,False,True
24.3,5.937861869986394,3.88,88.0,2,42.4,6.4,2.71,2.57,2.49,3,3,0.07999999999999963,162.4,32001.024590163935,True,True,False,True
21.0,-0.005549198058128546,5.0,89.4,5,24.8,6.0,1.88,2.18,2.18,4,2,0.0,324.8,6301.5,False,True,False,False
20.2,-0.6487709389971793,4.77,79.7,3,39.9,5.7,2.54,2.42,2.35,2,3,0.06999999999999984,219.9,4332.7556325823225,False,True,False,False
21.8,-0.017651348075015987,4.59,71.7,4,5.0,3.5,3.52,3.75,3.82,2,2,-0.06999999999999984,245.0,6720.572450805009,False,True,True,False
17.2,-0.5353823301252629,5.17,89.4,1,45.9,6.2,3.21,3.03,3.0,3,1,0.029999999999999805,105.9,4417.828200972447,False,True,False,False
23.0,-0.5455260409277993,3.31,78.2,2,23.1,7.0,0.98,0.68,0.62,3,2,0.06000000000000005,143.1,6277.494199535962,True,False,True,False
21.8,-0.6487709389971793,1.99,91.4,0,26.4,5.9,2.13,2.07,2.04,2,2,0.029999999999999805,26.4,8361.204013377926,False,False,True,False
18.9,4.54807305725869,6.37,72.0,1,18.2,7.1,2.42,2.55,2.51,4,1,0.040000000000000036,78.2,17434.05698778833,True,True,True,True
20.0,-0.6487709389971793,4.46,77.5,1,38.6,5.7,2.31,2.72,2.7,4,2,0.020000000000000018,98.6,4578.754578754579,False,True,True,True
22.5,-0.23318009443385787,3.44,76.3,2,39.9,6.1,1.26,1.54,1.45,4,2,0.09000000000000008,159.9,7494.594594594595,False,True,False,True
18.5,-0.23051862575794488,2.57,76.5,2,30.4,4.4,0.97,1.39,1.39,1,2,0.0,150.4,9335.854341736695,True,True,True,False
24.6,-0.0993534147865341,4.73,82.9,2,55.9,3.7,2.05,2.17,2.17,1,1,0.0,175.9,6272.425828970331,False,True,True,True
23.5,-0.4135071513244919,4.29,75.9,4,32.1,5.6,2.51,3.0,3.01,3,2,-0.009999999999999787,272.1,5611.531190926276,False,True,True,False
22.0,-0.6487709389971793,3.27,96.0,2,42.3,6.4,4.0,3.63,3.66,2,2,-0.03000000000000025,162.3,5854.800936768151,True,True,False,False
22.1,-0.6487709389971793,6.66,76.2,2,26.1,4.1,2.35,2.46,2.43,4,1,0.029999999999999805,146.1,3263.7075718015667,True,True,False,False
25.2,1.9192450349182018,5.52,73.9,1,36.5,6.5,4.0,4.0,3.98,4,2,0.020000000000000018,96.5,11677.76073619632,True,True,True,False
18.8,-0.6487709389971793,4.63,90.0,2,16.4,2.6,3.56,3.64,3.58,4,4,0.06000000000000005,136.4,4440.497335701599,True,True,True,False
